,event,event_label,span_text,label,element,role_label,role,institution,institution_label,date,type_labels,person,family_members,family_name,given_name,person_id,related_to,name
3895,https://g17.dhi-roma.it/resources/event_14264,APOSTOLIC PROVISION 14264,Michael du Gourray,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_190213,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_647,Xanctonensis,1678-06-03T00:00:00Z,"act of grace,apostolic provision,papal grace,rectorship of a prior,Liturgical office,Rectorship,Regular canons,Order of Saint Anthony,With care of souls",,,,,https://g17.dhi-roma.it/raw/element_190213,[],Michael du Gourray
3896,https://g17.dhi-roma.it/resources/event_15726,APOSTOLIC PROVISION 15726,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_199203,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_487,Remensis,1678-07-22T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_199203,[],Unknown former possessor
3897,https://g17.dhi-roma.it/resources/event_6905,APOSTOLIC PROVISION 6905,Nicolai Cuzzani,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_105305,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_379,Miletensis,1678-05-26T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_105305,[],Nicolai Cuzzani
3898,https://g17.dhi-roma.it/resources/event_19144,APOSTOLIC PROVISION 19144,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_233891,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_549,Surrentina,1622-06-13T00:00:00Z,"Resignation,Biographical reasons,act of grace,apostolic provision,papal grace,church,Church institutions,Hebdomadarian,Administrative office,Defined administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_233891,[],Unknown former possessor
3899,https://g17.dhi-roma.it/resources/event_6835,APOSTOLIC PROVISION 6835,Jacobi ex Bottiglieri,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_104442,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_208,Consanensis,1678-04-27T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_104442,[],Jacobi ex Bottiglieri
3900,https://g17.dhi-roma.it/resources/event_15667,APOSTOLIC PROVISION 15667,Renati Vallet,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_198577,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1678-07-16T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_198577,[],Renati Vallet
3901,https://g17.dhi-roma.it/resources/event_16890,APOSTOLIC PROVISION 16890,Ioannes de Sarnines,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_213110,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_364,Matisconensis,1622-02-26T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Almoner,Charitable office,Administrative office,Defined administrative office,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_213110,[],Ioannes de Sarnines
3902,https://g17.dhi-roma.it/resources/event_3230,APOSTOLIC PROVISION 3230,Matthias Rodrigo,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_59718,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_324,Legionensis,1677-10-09T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_59718,[],Matthias Rodrigo
3903,https://g17.dhi-roma.it/resources/event_1562,APOSTOLIC PROVISION 1562,Mauritius Rochette,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_41594,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,1677-10-13T00:00:00Z,"act of grace,apostolic provision,papal grace,rectorship of a prior,Liturgical office,Rectorship,Priory,Monastic institutions",,,,,https://g17.dhi-roma.it/raw/element_41594,[],Mauritius Rochette
3904,https://g17.dhi-roma.it/resources/event_25127,APOSTOLIC PROVISION 25127,Leurentius Mauricius,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_291567,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_58,Teramensis seu Apruntina,,"act of grace,apostolic provision,papal grace,Administrative reason,Cession,Without care of souls",,,,,https://g17.dhi-roma.it/raw/element_291567,[],Leurentius Mauricius
3905,https://g17.dhi-roma.it/resources/event_25357,APOSTOLIC PROVISION 25357,providee not mentioned,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_293178,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_326,Leiriensis,1622-10-10T00:00:00Z,"act of grace,apostolic provision,papal grace,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_293178,[],providee not mentioned
3906,https://g17.dhi-roma.it/resources/event_5870,APOSTOLIC PROVISION 5870,Dominici Benigni,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_93434,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_599,Urbis seu Romana,1622-04-26T00:00:00Z,"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_93434,[],Dominici Benigni
3907,https://g17.dhi-roma.it/resources/event_14483,APOSTOLIC PROVISION 14483,Hesaro Megnet,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_191716,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_532,Senonensis,1678-06-11T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_191716,[],Hesaro Megnet
3908,https://g17.dhi-roma.it/resources/event_868,APOSTOLIC PROVISION 868,Thomas de Torrires,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_32263,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_324,Legionensis,1622-11-21T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Undetermined reason,Unknown reason,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_32263,[],Thomas de Torrires
3909,https://g17.dhi-roma.it/resources/event_8001,APOSTOLIC PROVISION 8001,Joannis Iacobi,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_64957,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,1677-12-27T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_64957,[],Joannis Iacobi
3910,https://g17.dhi-roma.it/resources/event_21199,APOSTOLIC PROVISION 21199,Vincentii et de Montis,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_253787,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_516,Sancti Miniatis,1677-11-13T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_253787,[],Vincentii et de Montis
3911,https://g17.dhi-roma.it/resources/event_16887,APOSTOLIC PROVISION 16887,Bernardi,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_213075,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,1622-02-26T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Without care of souls,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_213075,[],Bernardi
3912,https://g17.dhi-roma.it/resources/event_16735,APOSTOLIC PROVISION 16735,Ioannes Menginot,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_211456,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_172,Catalaunensis,1623-01-18T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_211456,[],Ioannes Menginot
3913,https://g17.dhi-roma.it/resources/event_9692,APOSTOLIC PROVISION 9692,Andree Artigue,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_132001,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_564,Tholonensis,1678-01-28T00:00:00Z,"Exchange,Administrative reason,act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_132001,[],Andree Artigue
3914,https://g17.dhi-roma.it/resources/event_18502,APOSTOLIC PROVISION 18502,Joannes predictus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_227992,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_521,Sarlatensis,1678-01-23T00:00:00Z,"act of grace,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_227992,[],Joannes predictus
3915,https://g17.dhi-roma.it/resources/event_17618,APOSTOLIC PROVISION 17618,Joannes Baptista de Maillard,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_220436,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_103,Bellicensis,1678-07-08T00:00:00Z,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_220436,[],Joannes Baptista de Maillard
3916,https://g17.dhi-roma.it/resources/event_10344,APOSTOLIC PROVISION 10344,Ioannes Sage,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_149849,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_1107,tricastrinensis,1678-03-12T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_149849,[],Ioannes Sage
3917,https://g17.dhi-roma.it/resources/event_8596,APOSTOLIC PROVISION 8596,Laurentius Roulleau,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_121079,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_160,Carnotensis,1677-11-20T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship,Regular canons,Order of Saint Anthony,With care of souls",,,,,https://g17.dhi-roma.it/raw/element_121079,[],Laurentius Roulleau
3918,https://g17.dhi-roma.it/resources/event_15983,APOSTOLIC PROVISION 15983,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_201866,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_513,Sancti Flori,1678-08-04T00:00:00Z,"Renewed provision,act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship,Curate",,,,,https://g17.dhi-roma.it/raw/element_201866,[],Unknown former possessor
3919,https://g17.dhi-roma.it/resources/event_5761,APOSTOLIC PROVISION 5761,Ioannis Francisci et Cesera,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_92214,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_703,Sancti Angeli de Lombardis,1622-06-13T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls",,,,,https://g17.dhi-roma.it/raw/element_92214,[],Ioannis Francisci et Cesera
3920,https://g17.dhi-roma.it/resources/event_789,APOSTOLIC PROVISION 789,Ioanne Antonio Passano,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_25347,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_373,Melphitensis,1622-10-08T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_25347,[],Ioanne Antonio Passano
3921,https://g17.dhi-roma.it/resources/event_8705,APOSTOLIC PROVISION 8705,Georgii Gerbilloy,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_72755,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_487,Remensis,1677-12-05T00:00:00Z,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_72755,[],Georgii Gerbilloy
3922,https://g17.dhi-roma.it/resources/event_8226,APOSTOLIC PROVISION 8226,Bernardi Dogan,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_116829,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_552,Tarbiensis,1677-10-16T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_116829,[],Bernardi Dogan
3923,https://g17.dhi-roma.it/resources/event_857,APOSTOLIC PROVISION 857,Dominici de Buriis,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_32116,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_446,Parmensis,1622-11-21T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_32116,[],Dominici de Buriis
3924,https://g17.dhi-roma.it/resources/event_12611,APOSTOLIC PROVISION 12611,Michael Carolus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_172671,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_160,Carnotensis,1678-04-28T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Vacant for an indefinite period,Administrative reason,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_172671,[],Michael Carolus
