,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
12732,https://g17.dhi-roma.it/resources/event_21309,https://g17.dhi-roma.it/raw/element_254753,https://g17.dhi-roma.it/raw/element_254748,Angeli etiam Siciliani,Dionisius Sicilianus,Siciliani,Sicilianus,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_146,Calvensis,"act of grace,apostolic provision,papal grace,Public resignation",1678-04-14,1.0,0.8421052631578947,143,significant
13464,https://g17.dhi-roma.it/resources/event_23953,https://g17.dhi-roma.it/raw/element_277412,https://g17.dhi-roma.it/raw/element_277420,Hieronimus Garzadorus,Magistri Octaviani etiam Garzadori,Garzadorus,Garzadori,providee,former possessor,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_694,Patavina,"act of grace,apostolic provision,papal grace,Public resignation,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",1622-12-22,1.0,0.8421052631578947,123,significant
12620,https://g17.dhi-roma.it/resources/event_23610,https://g17.dhi-roma.it/raw/element_274926,https://g17.dhi-roma.it/raw/element_274927,Hieronimus Spadensius,Barberis etiam Spadensii,Spadensius,Spadensii,former possessor,providee,0.8421052631578947,https://g17.dhi-roma.it/resources/institution_687,Tudertin,"RESIGNATION,act of grace,apostolic provision,papal grace,Without care of souls",1622-11-26,1.0,0.8421052631578947,270,significant
13541,https://g17.dhi-roma.it/resources/event_8395,https://g17.dhi-roma.it/raw/element_118764,https://g17.dhi-roma.it/raw/element_118771,Joannes Martin,Petri etiam de Martii,Martin,Martii,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_250,Engolismensis,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1677-11-07,1.0,0.8333333333333335,971,significant
8997,https://g17.dhi-roma.it/resources/event_15709,https://g17.dhi-roma.it/raw/element_199035,https://g17.dhi-roma.it/raw/element_199040,Laurentius du Bouxia,Francisci etiam de Bouxic,Bouxia,Bouxic,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_216,Corisopitensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1678-07-16,1.0,0.8333333333333335,134,significant
13654,https://g17.dhi-roma.it/resources/event_18566,https://g17.dhi-roma.it/raw/element_228582,https://g17.dhi-roma.it/raw/element_228587,Petrus Fernat,Francisci etiam Fermat,Fernat,Fermat,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_570,Tolosana,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1678-02-06,1.0,0.8333333333333335,409,significant
811,https://g17.dhi-roma.it/resources/event_19460,https://g17.dhi-roma.it/raw/element_237161,https://g17.dhi-roma.it/raw/element_237155,Leonardi etiam Vossi,Ioannes Vossius,Vossi,Vossius,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,"RESIGNATION,act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1622-08-13,1.0,0.8333333333333335,268,significant
2836,https://g17.dhi-roma.it/resources/event_19461,https://g17.dhi-roma.it/raw/element_237166,https://g17.dhi-roma.it/raw/element_237167,Ioannes Vossius,Leonardi etiam Vossi,Vossius,Vossi,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_648,Yprensis,"RESIGNATION,act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1622-08-13,1.0,0.8333333333333335,289,significant
1192,https://g17.dhi-roma.it/resources/event_410,https://g17.dhi-roma.it/raw/element_21938,https://g17.dhi-roma.it/raw/element_21948,Antonius Dominicus Nobila,Flaminius etiam Nobili,Nobila,Nobili,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_344,Lucana,"act of grace,apostolic provision,papal grace,Voluntary resignation,chapel and chaplaincy,Liturgical office",1678-08-27,1.0,0.8333333333333335,167,significant
9016,https://g17.dhi-roma.it/resources/event_22419,https://g17.dhi-roma.it/raw/element_266163,https://g17.dhi-roma.it/raw/element_266169,Joachimus de Castro y Luazos,Petri de Rois etiam y Luazes,Luazos,Luazes,providee,current possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,"act of grace,apostolic provision,papal grace,Assignment,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1677-11-09,1.0,0.8333333333333335,97,significant
9898,https://g17.dhi-roma.it/resources/event_15758,https://g17.dhi-roma.it/raw/element_199535,https://g17.dhi-roma.it/raw/element_199542,Catharina Seraphina de Crequy,Francisce etiam de Crequs,Crequy,Crequs,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_241,Eburovicensis,"act of grace,apostolic provision,papal grace,Monastery,Monastic institutions,Order of Saint Benedict,Orders of the monastic tradition,Office in a monastery,Head of an abbey",1678-07-22,1.0,0.8333333333333335,58,significant
3147,https://g17.dhi-roma.it/resources/event_13477,https://g17.dhi-roma.it/raw/element_180366,https://g17.dhi-roma.it/raw/element_180372,Franciscus Garret,Joannis etiam Carret,Garret,Carret,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_349,Lugdunensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-05-20,1.0,0.8333333333333335,370,significant
5967,https://g17.dhi-roma.it/resources/event_14282,https://g17.dhi-roma.it/raw/element_59657,https://g17.dhi-roma.it/raw/element_59652,Francisci etiam Rigaud,Andreas Rugaud,Rigaud,Rugaud,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,rectorship in a parish church,Liturgical office",1678-06-03,1.0,0.8333333333333335,217,significant
6896,https://g17.dhi-roma.it/resources/event_21797,https://g17.dhi-roma.it/raw/element_258355,https://g17.dhi-roma.it/raw/element_258349,dominici etiam Festa,Michael Festasu,Festa,Festasu,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_91,Avellinensis,"act of grace,apostolic provision,papal grace,Administrative reason,cession,Administrative office,Primicerius,Defined administrative office,church,Church institutions",1677-10-05,1.0,0.8333333333333335,191,significant
11050,https://g17.dhi-roma.it/resources/event_411,https://g17.dhi-roma.it/raw/element_21948,https://g17.dhi-roma.it/raw/element_21938,Flaminius etiam Nobili,Antonius Dominicus Nobila,Nobili,Nobila,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_344,Lucana,"act of grace,apostolic provision,papal grace,Voluntary resignation,chapel and chaplaincy,Liturgical office",1678-08-27,1.0,0.8333333333333335,141,significant
13080,https://g17.dhi-roma.it/resources/event_15587,https://g17.dhi-roma.it/raw/element_197765,https://g17.dhi-roma.it/raw/element_197770,Bartholomeus Graef vel Grach,Bartholomei etiam Grach seu Garauch,Grach,Garauch,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_168,Castrensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-07-08,1.0,0.8333333333333335,165,significant
11285,https://g17.dhi-roma.it/resources/event_10945,https://g17.dhi-roma.it/raw/element_155599,https://g17.dhi-roma.it/raw/element_155591,Jacobi etiam Desfriches Senioris,Jacobus des Friches Junior,Desfriches,Friches,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_115,Bituricensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery,Regular canons,Order of Saint Anthony",1678-04-08,1.0,0.8235294117647058,41,significant
11261,https://g17.dhi-roma.it/resources/event_14238,https://g17.dhi-roma.it/raw/element_189951,https://g17.dhi-roma.it/raw/element_189957,Antonius Cabrieros,Petri etiam Cabricos,Cabrieros,Cabricos,providee,former possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-06-03,1.0,0.8235294117647058,382,significant
13729,https://g17.dhi-roma.it/resources/event_1722,https://g17.dhi-roma.it/raw/element_33780,https://g17.dhi-roma.it/raw/element_33774,Jacobi etiam Raymundi,Hippolitus Raymundus,Raymundi,Raymundus,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_486,Regiensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-11-28,1.0,0.8235294117647058,112,significant
1561,https://g17.dhi-roma.it/resources/event_4189,https://g17.dhi-roma.it/raw/element_73576,https://g17.dhi-roma.it/raw/element_73570,Joannis etiam Juneroni Senioris,Joannes Juneronus Junior,Juneroni,Juneronus,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_1018,Casalensis,"act of grace,apostolic provision,papal grace,Public resignation,Without care of souls",1622-12-01,1.0,0.8235294117647058,83,significant
7132,https://g17.dhi-roma.it/resources/event_1422,https://g17.dhi-roma.it/raw/element_21830,https://g17.dhi-roma.it/raw/element_42699,Petrus Paulus Calciatus,Hieronymi etiam Calciati,Calciatus,Calciati,providee,former possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,"act of grace,apostolic provision,papal grace,Archpriest,Liturgical office,rectorship in a parish church",1678-08-19,1.0,0.8235294117647058,362,significant
3821,https://g17.dhi-roma.it/resources/event_20092,https://g17.dhi-roma.it/raw/element_244231,https://g17.dhi-roma.it/raw/element_244225,Petri etiam Draconii,Josephus Draconius,Draconii,Draconius,current possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_541,Spoletana,"act of grace,apostolic provision,papal grace,Reservation of a pension,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1622-12-17,1.0,0.8235294117647058,186,significant
8873,https://g17.dhi-roma.it/resources/event_20668,https://g17.dhi-roma.it/raw/element_249436,https://g17.dhi-roma.it/raw/element_249443,Nicolaus de Verzonius,Bartholoemi etiam de Versonis,Verzonius,Versonis,providee,current possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_459,Pistoriensis,"act of grace,apostolic provision,papal grace,Reservation of a pension,rectorship in a parish church,Liturgical office",1622-06-23,1.0,0.8235294117647058,274,significant
323,https://g17.dhi-roma.it/resources/event_20214,https://g17.dhi-roma.it/raw/element_245577,https://g17.dhi-roma.it/raw/element_245569,Josephia etiam Maffioli,Joannes Jacobus Maffiolus,Maffioli,Maffiolus,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_421,Novariensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a clerical benefice,Holder of a benefice",1623-01-27,1.0,0.8235294117647058,68,significant
7709,https://g17.dhi-roma.it/resources/event_20125,https://g17.dhi-roma.it/raw/element_244552,https://g17.dhi-roma.it/raw/element_244558,Franciscus Naimolus,Alexandri etiam Naimoli,Naimolus,Naimoli,providee,former possessor,0.8,https://g17.dhi-roma.it/resources/institution_151,Campaniensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions",1622-12-29,1.0,0.8,159,significant
14293,https://g17.dhi-roma.it/resources/event_731,https://g17.dhi-roma.it/raw/element_43817,https://g17.dhi-roma.it/raw/element_21688,Francisci etiam Sormani,Laurentius Sormanus,Sormani,Sormanus,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_369,Mediolanensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1678-09-01,1.0,0.8,301,significant
55,https://g17.dhi-roma.it/resources/event_24076,https://g17.dhi-roma.it/raw/element_278524,https://g17.dhi-roma.it/raw/element_278532,Ioes Maria de Stancariis,Iosephi etiam Strancaici,Stancariis,Strancaici,providee,former possessor,0.8,https://g17.dhi-roma.it/resources/institution_223,Cremonensis,"act of grace,apostolic provision,papal grace,Public resignation,chapel and chaplaincy,Liturgical office",1622-07-28,1.0,0.8,253,significant
11539,https://g17.dhi-roma.it/resources/event_14373,https://g17.dhi-roma.it/raw/element_191260,https://g17.dhi-roma.it/raw/element_191253,Petri etiam de Mocus seu de Morey,Hubertus de Morcy,Morey,Morcy,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_243,Augustodunensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery",1678-06-10,1.0,0.8,325,significant
7575,https://g17.dhi-roma.it/resources/event_16250,https://g17.dhi-roma.it/raw/element_204216,https://g17.dhi-roma.it/raw/element_204226,Joannes Felix de Leris,Antonii etiam de Leril,Leris,Leril,providee,former possessor,0.8,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,"act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery",1677-12-12,1.0,0.8,743,significant
6214,https://g17.dhi-roma.it/resources/event_8461,https://g17.dhi-roma.it/raw/element_119534,https://g17.dhi-roma.it/raw/element_119528,Nicolai etiam Carciere,Jacobus Carrier,Carciere,Carrier,former possessor,providee,0.8,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,"act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery",1677-11-13,1.0,0.8,374,significant
3480,https://g17.dhi-roma.it/resources/event_23404,https://g17.dhi-roma.it/raw/element_273194,https://g17.dhi-roma.it/raw/element_273201,Ioannes Antonius Calderus,Santhis etiam Calderi,Calderus,Calderi,providee,former possessor,0.8,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"act of grace,apostolic provision,papal grace,Assignment,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1622-07-04,1.0,0.8,503,significant
