,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
3904,https://g17.dhi-roma.it/resources/event_4808,,,Antonii de Marino,Joannes Mela,Marino,Mela,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_92,Aversana,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1677-11-19,0.5,0.0,505,typical
3903,https://g17.dhi-roma.it/resources/event_3512,,,Francisci Giral,Franciscus Legasse,Giral,Legasse,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_215,Cordubensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice",1678-02-14,0.5,0.0,144,typical
3902,https://g17.dhi-roma.it/resources/event_4020,,,Michaelis Margnon,Ferdinandus Beltran,Margnon,Beltran,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,"apostolic provision,papal grace,Holder of a benefice,Holder of a portion,Hebdomadarian,Parish Church,church",1622-06-01,0.5,0.0,212,typical
3901,https://g17.dhi-roma.it/resources/event_5169,,,Carolus Nepueu,Ioannis le Chanselou,Nepueu,Chanselou,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,"apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church",1678-03-12,0.5,0.0,17,typical
3879,https://g17.dhi-roma.it/resources/event_8270,,,Joannis de Castreneau,Bernardus Delaa,Castreneau,Delaa,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_1062,aquensis diocesis prov auxitana,"apostolic provision,papal grace",1677-10-23,0.5,0.0,171,typical
3877,https://g17.dhi-roma.it/resources/event_3500,,,Joseph Rovellus,ultimi possessoris,Rovellus,Possessoris,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_563,Thelesina/Theolesiensis,"apostolic provision,papal grace,death of previous holder,According to the constitution,Archpriest,Parish Church,church",1678-02-09,0.5,0.0,166,typical
3834,https://g17.dhi-roma.it/resources/event_2768,,,ultimi possessoris,Petrus Sourdon,Possessoris,Sourdon,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,"apostolic provision,papal grace,death of previous holder,Prior,Order of Saint Augustine",1677-11-20,0.5,0.0,678,typical
3845,https://g17.dhi-roma.it/resources/event_4796,,,Laurentii de Torres Tabavera,Didacus de Vega Pontucarren,Tabavera,Pontucarren,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_651,Zamorensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice",,0.5,0.0,43,typical
3853,https://g17.dhi-roma.it/resources/event_8947,,,Francisci de Valdetanauro,Joannes Cazundi,Valdetanauro,Cazundi,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_15,Abulensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-05-04,0.5,0.0,38,typical
3852,https://g17.dhi-roma.it/resources/event_3351,,,Danielis Leone,Sebastianus Zancanarus,Leone,Zancanarus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_556,Tarvisina,"apostolic provision,papal grace,death of previous holder,Rectorship",1677-12-06,0.5,0.0,277,typical
7082,https://g17.dhi-roma.it/resources/event_2059,,,Jacobi Barrin,Ludovicus Jacobus de Court,Barrin,Court,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_160,Carnotensis,"apostolic provision,papal grace,Pastor,Parish Church,church",1677-10-08,0.5,0.0,275,typical
3851,https://g17.dhi-roma.it/resources/event_3781,,,Stephanus Eferiu seu Seriu,Josephi Hach,Seriu,Hach,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-09-14,0.5,0.0,210,typical
3850,https://g17.dhi-roma.it/resources/event_112,,,Joannes Antonius delo Jacomo,Cesaris de Catheranis,Jacomo,Catheranis,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_114,Bituntina,"apostolic provision,papal grace,death of previous holder,Heir",1622-10-17,0.5,0.0,32,typical
3849,https://g17.dhi-roma.it/resources/event_9052,,,Amatus Sauignon,Jois Chimbault,Sauignon,Chimbault,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_589,Turonensis,"apostolic provision,papal grace",1677-12-26,0.5,0.0,65,typical
3848,https://g17.dhi-roma.it/resources/event_3310,,,ultimi possessoris,Franciscus Pierozzi,Possessoris,Pierozzi,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_120,Bononiensis,"apostolic provision,papal grace,Referral to a higher authority,death of previous holder,Holder of a benefice",1677-11-19,0.5,0.0,678,typical
3847,https://g17.dhi-roma.it/resources/event_917,,,Victoriani la Plana,Ioannes Cabavias,Plana,Cabavias,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1622-10-24,0.5,0.0,192,typical
3846,https://g17.dhi-roma.it/resources/event_7011,,,Ferdinandi de Ferranis,Thomas Leuvre,Ferranis,Leuvre,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_126,Brindusina,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1678-06-11,0.5,0.0,234,typical
3844,https://g17.dhi-roma.it/resources/event_3300,,,Petri Fuertes,Petrus Nequesa,Fuertes,Nequesa,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,"apostolic provision,papal grace,death of previous holder,According to the constitution,Rectorship",1677-11-16,0.5,0.0,126,typical
3854,https://g17.dhi-roma.it/resources/event_187,,,Joannis Episcopi Bergomen,Andromicus Spinellus,Bergomen,Spinellus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_625,Veronensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,church,Holder of a benefice in a church",1622-11-28,0.5,0.0,67,typical
3843,https://g17.dhi-roma.it/resources/event_6411,,,Orfanius Troxa,Gasparis Bottini,Troxa,Bottini,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_1075,montis regalis pro taurinensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1622-08-31,0.5,0.0,91,typical
3842,https://g17.dhi-roma.it/resources/event_4214,,,Ludovicus Cauvont,ultimi possessoris,Cauvont,Possessoris,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-01-30,0.5,0.0,66,typical
3841,https://g17.dhi-roma.it/resources/event_881,,,Didacus de Ortega Castaneda,Petri Olivedo,Castaneda,Olivedo,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_528,Segobiensis,"apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church",1622-12-05,0.5,0.0,121,typical
3840,https://g17.dhi-roma.it/resources/event_7573,,,Antonius Sbert,Lopez a Valle etiam Lonera,Sbert,Lonera,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_375,Messanensis,"apostolic provision,papal grace,death of previous holder,Heir",1622-12-01,1.0,0.0,242,typical
3839,https://g17.dhi-roma.it/resources/event_7648,,,Dorothei Danielis,Angelus Bestinus,Danielis,Bestinus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_625,Veronensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice",,0.5,0.0,189,typical
3838,https://g17.dhi-roma.it/resources/event_3787,,,Hiacynthi Torrent,Franciscus Claret,Torrent,Claret,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_629,Vicensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1677-10-27,0.5,0.0,98,typical
3837,https://g17.dhi-roma.it/resources/event_8688,,,Jacobi Grossin,Franciscus Garnier,Grossin,Garnier,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_589,Turonensis,"Replacement,apostolic provision,papal grace",1677-12-02,0.5,0.0,119,typical
3836,https://g17.dhi-roma.it/resources/event_4470,,,Philippus Persianus,Luce Sperelli,Persianus,Sperelli,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_190,Civitatis Ducalis,"apostolic provision,papal grace,death of previous holder,Without care of souls",1623-01-13,0.5,0.0,348,typical
3835,https://g17.dhi-roma.it/resources/event_2478,,,Vincentii del Ponta,Petrus Caligarius,Ponta,Caligarius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_457,Pisana,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-12-10,0.5,0.0,201,typical
7081,https://g17.dhi-roma.it/resources/event_1126,,,Francisci Sarta,Joannes Franciscus Sarracinellus,Sarta,Sarracinellus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_333,Liciensis,"apostolic provision,papal grace,death of previous holder",1622-10-01,0.5,0.0,290,typical
3855,https://g17.dhi-roma.it/resources/event_5118,,,ultimi possessoris,Antonius Alvares,Possessoris,Alvares,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_1087,baiocensis seu lexoviensis aut constantiensis provincia rothomagensis,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Prior",1678-01-30,0.5,0.0,678,typical
7077,https://g17.dhi-roma.it/resources/event_3375,,,Michaelis Guidetti,Carolus Antonius Pellerinus,Guidetti,Pellerinus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_294,Hipporegiensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1677-12-20,0.5,0.0,71,typical
3866,https://g17.dhi-roma.it/resources/event_7039,,,Dominici Bacas,Alphonsus Diez,Bacas,Diez,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_324,Legionensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-06-20,0.5,0.0,156,typical
7078,https://g17.dhi-roma.it/resources/event_1102,,,Antonio Morasques,Narcisi Saran,Morasques,Saran,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1622-12-24,0.5,0.0,88,typical
3874,https://g17.dhi-roma.it/resources/event_1852,,,Jois Baptistae Forner,Magistrati Vincentius de Calatajud,Forner,Calatajud,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_429,Oriolensis,"apostolic provision,papal grace,Cancellation of a pension,Parish Church,church,Holder of a benefice",1678-08-17,0.5,0.0,196,typical
3873,https://g17.dhi-roma.it/resources/event_1852,,,Jois Baptistae Forner,Magistrati Vincentius de Calatajud,Forner,Calatajud,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_429,Oriolensis,"apostolic provision,papal grace,Cancellation of a pension,Parish Church,church,Holder of a benefice",1678-08-17,0.5,0.0,196,typical
3872,https://g17.dhi-roma.it/resources/event_3759,,,Joannis de Aranda,Hiacynthus Romero,Aranda,Romero,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_203,Compostellana,"apostolic provision,papal grace,death of previous holder,According to the constitution,Rectorship",1678-04-10,0.5,0.0,308,typical
7079,https://g17.dhi-roma.it/resources/event_2038,,,Francisci Bausson,Joannes Requistons,Bausson,Requistons,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_530,Senensis,"apostolic provision,papal grace,Incompatibility,Curate,Parish Church,church",1678-08-13,0.5,0.0,116,typical
3870,https://g17.dhi-roma.it/resources/event_6313,,,Vincentius Martellus,Pauli Zambemetti,Martellus,Zambemetti,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_625,Veronensis,"apostolic provision,papal grace,death of previous holder,Rectorship",,0.5,0.0,256,typical
3869,https://g17.dhi-roma.it/resources/event_5711,,,Philippi Sylvii,Wendelius Nagelius,Sylvii,Nagelius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_645,Wormatiensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1622-06-09,0.5,0.0,28,typical
3868,https://g17.dhi-roma.it/resources/event_3664,,,Martini Lavari,Hieronimus Garbala,Lavari,Garbala,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,"Resignation,apostolic provision,papal grace,Parish Church,church,Holder of a benefice",1622-03-15,0.5,0.0,125,typical
3867,https://g17.dhi-roma.it/resources/event_7645,,,Ioannis Petri Iaquintelli,Dominicus Japinotus,Iaquintelli,Japinotus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_164,Casertana,"apostolic provision,papal grace,death of previous holder,Rectorship",,0.5,0.0,68,typical
3865,https://g17.dhi-roma.it/resources/event_5070,,,Benedictus le Clerc,Jacobi de Goubis dela Riviere,Clerc,Riviere,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_181,Cenomanensis,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Prior",1678-01-08,0.5,0.0,86,typical
3856,https://g17.dhi-roma.it/resources/event_2859,,,Didaci de Cardenas,Antonius Lopez de Pallares,Cardenas,Pallares,current possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_203,Compostellana,"apostolic provision,papal grace,Cancellation of a pension,Holder of a benefice,Holder of a portion,church",1622-02-16,0.5,0.0,278,typical
3864,https://g17.dhi-roma.it/resources/event_6965,,,Mattheo Santini,Caroli Anguisciole,Santini,Anguisciole,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Rectorship,church,Collegiate church",1678-05-26,0.5,0.0,334,typical
7080,https://g17.dhi-roma.it/resources/event_870,,,Joannes de Aviles,Gabrielis Fernandez Terano,Aviles,Terano,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_15,Abulensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-11-24,0.5,0.0,183,typical
3863,https://g17.dhi-roma.it/resources/event_1967,,,Roderici Fermosini,Joannes Martinez,Fermosini,Martinez,current possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,"apostolic provision,papal grace,Assistance by a coadjutor,Assignment,Canonship and prebend,church",1678-08-29,0.5,0.0,84,typical
3862,https://g17.dhi-roma.it/resources/event_8475,,,Olivarii Esenhallard,Petrus Huet,Esenhallard,Huet,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_348,Lucionensis,"apostolic provision,papal grace,Prior,Order of Saint Benedict",1677-11-13,0.5,0.0,23,typical
3861,https://g17.dhi-roma.it/resources/event_1878,,https://g17.dhi-roma.it/resources/person_78,Philippus ult S Andrea,Philippus Alvarez del Campillo,Andrea,Del Campillo,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,"Resignation,apostolic provision,papal grace,Restitution,Rectorship,Parish Church,church",1677-12-26,0.5,0.0,180,typical
3860,https://g17.dhi-roma.it/resources/event_643,,,Felicis Lelii,Alexandri Cerus,Lelii,Cerus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_393,Montis Falisci/Montis Flaconensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1622-09-30,0.5,0.0,162,typical
3859,https://g17.dhi-roma.it/resources/event_4692,,,Pauli Castrelli,Andreas Vecchius,Castrelli,Vecchius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_202,Comensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1623-02-11,0.5,0.0,275,typical
3858,https://g17.dhi-roma.it/resources/event_1741,,,Maximus de Santis,Francisci Bonafanie,Santis,Bonafanie,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_190,Civitatis Ducalis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-10-26,0.5,0.0,428,typical
3857,https://g17.dhi-roma.it/resources/event_7074,,,Joannes Leonardus,Cesaris Lippi,Leonardus,Lippi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_515,Sancti Marci,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-06-23,0.5,0.0,140,typical
